Brand,Model,Performance_Score,Price_USD,Value_Per_Dollar
Amazfit,GTR 4,58.8,269.61,0.21809280071213974
Amazfit,T-Rex 3,62.4,286.15,0.21806744714310677
Polar,Vantage V3,60.6,278.02,0.21796993022084743
Oura,Ring Gen 4,74.3,340.91,0.21794608547710537
Polar,Vantage V3,63.8,292.9,0.21782178217821782
Samsung,Galaxy Watch FE,59.3,272.25,0.21781450872359961
Withings,Steel HR,60.9,279.81,0.21764768950359173
Amazfit,GTS 4,61.0,280.55,0.21743004811976474
Apple,Watch Ultra 2,60.2,277.21,0.21716388297680461
Apple,Watch Ultra 2,59.3,273.54,0.21678730715800246
Oura,Ring Gen 4,74.2,342.32,0.21675625146062166
Polar,Pacer Pro,61.9,285.65,0.2166987572203746
Samsung,Galaxy Watch FE,59.7,275.51,0.21668904939929587
Polar,Vantage V3,63.7,294.13,0.21657090402203108
Fitbit,Versa 4,61.9,285.95,0.21647141108585419
Oura,Ring Gen 4,73.7,341.06,0.2160910103794054
Withings,Steel HR,59.1,273.75,0.21589041095890413
Apple,Watch SE 3,60.9,282.45,0.21561338289962825
Withings,ScanWatch 2,59.3,275.1,0.21555797891675751
Polar,Pacer Pro,60.6,281.21,0.21549731517371362
Huawei,Watch 5,61.7,286.46,0.21538783774348952
Fitbit,Inspire 4,69.1,320.82,0.21538557446543233
Samsung,Galaxy Watch FE,61.9,287.61,0.2152220020166197
Oura,Ring Gen 4,73.6,342.17,0.21509775842417508
Samsung,Galaxy Watch Ultra,60.2,280.23,0.21482353780822896
Samsung,Galaxy Watch FE,60.9,283.63,0.21471635581567536
Garmin,Forerunner 965,63.5,295.76,0.21470110900730321
Oura,Ring Gen 4,75.2,350.69,0.21443440075280162
Oura,Ring Gen 4,74.0,345.14,0.21440574839195689
Apple,Watch Ultra 2,60.1,280.86,0.21398561560920032
Withings,ScanWatch 2,61.8,289.53,0.21344938348357684
Oura,Ring Gen 4,73.0,342.16,0.21335047930792611
Huawei,Watch GT 5,59.7,279.83,0.21334381588821788
Polar,Vantage V3,61.5,288.44,0.21321592012203577
Amazfit,GTR 4,57.0,267.5,0.21308411214953271
Withings,ScanWatch 2,61.5,288.66,0.21305341924755766
Polar,Vantage V3,59.7,280.29,0.21299368511184844
Oura,Ring Gen 4,74.5,349.9,0.2129179765647328
Fitbit,Sense 2,61.2,287.78,0.21266245048300789
Oura,Ring Gen 4,73.3,345.04,0.21243913749130533
Amazfit,T-Rex 3,62.2,292.81,0.21242443905604316
Amazfit,T-Rex 3,61.0,287.17,0.21241773165720651
Fitbit,Versa 4,60.5,284.88,0.21237012075259759
Polar,Pacer Pro,58.5,275.58,0.2122795558458524
Fitbit,Versa 4,61.8,291.73,0.21183971480478522
Polar,Vantage V3,60.1,283.85,0.21173154835300334
Apple,Watch Series 10,60.0,283.42,0.21169995060334484
Oura,Ring Gen 4,73.2,346.06,0.21152401317690575
Amazfit,GTR 4,60.8,287.46,0.21150768802616016
Oura,Ring Gen 4,73.8,348.97,0.21147949680488293
Withings,ScanWatch 2,59.2,280.22,0.21126257940189849
Fitbit,Inspire 4,69.1,327.37,0.21107615236582458
Withings,Steel HR,61.0,289.13,0.21097776086881334
Amazfit,GTS 4,61.3,290.72,0.21085580627407813
Fitbit,Sense 2,60.7,287.93,0.21081512867710903
Samsung,Galaxy Watch 7,59.6,282.8,0.21074964639321075
Polar,Vantage V3,60.9,289.07,0.21067561490296469
Polar,Pacer Pro,60.7,288.75,0.21021645021645022
Withings,Steel HR,59.7,284.01,0.21020386606105421
Amazfit,GTS 4,61.5,292.77,0.21006250640434473
Apple,Watch Ultra 2,62.5,297.73,0.20992174117489
Amazfit,GTS 4,59.6,283.94,0.20990350073959288
Oura,Ring Gen 4,75.2,358.52,0.20975119937520922
Amazfit,T-Rex 3,61.5,293.34,0.2096543260380446
Polar,Vantage V3,62.3,297.33,0.20953149698987658
Amazfit,T-Rex 3,61.3,292.66,0.20945807421581356
Withings,ScanWatch 2,60.7,289.81,0.20944756909699458
Oura,Ring Gen 4,73.6,351.57,0.20934664504935005
Oura,Ring Gen 4,73.0,348.89,0.20923500243629797
Polar,Vantage V3,58.6,280.15,0.20917365696948065
Samsung,Galaxy Watch Ultra,60.9,291.19,0.20914179745183556
Apple,Watch Series 10,61.0,291.72,0.20910462086932674
Amazfit,GTS 4,60.3,288.65,0.2089035163693054
Amazfit,GTR 4,60.2,288.34,0.20878129985433866
Oura,Ring Gen 4,72.0,345.11,0.20862913274028569
Withings,ScanWatch 2,58.4,280.63,0.20810319637957453
Amazfit,GTR 4,58.1,279.46,0.20790095183568313
Apple,Watch Ultra 2,61.0,293.46,0.20786478566073743
Oura,Ring Gen 4,73.0,351.35,0.20777002988473031
Oura,Ring Gen 4,74.4,358.75,0.20738675958188155
Polar,Vantage V3,59.7,288.22,0.20713343973353687
Amazfit,GTS 4,59.4,286.91,0.20703356453243174
Apple,Watch Series 10,60.7,293.61,0.20673682776472191
Samsung,Galaxy Watch 7,60.6,293.24,0.20665666348383577
Fitbit,Sense 2,60.6,293.39,0.20655100719179251
Withings,Steel HR,61.6,298.25,0.20653813914501257
Apple,Watch SE 3,59.5,288.19,0.20646101530240465
Withings,ScanWatch 2,58.9,285.42,0.20636255343003293
Garmin,Venu 3,62.4,302.89,0.20601538512331211
Polar,Vantage V3,58.9,286.02,0.20592965526886234
Fitbit,Sense 2,61.4,298.35,0.20579855873973518
Polar,Pacer Pro,58.7,285.27,0.2057699723069373
Oura,Ring Gen 4,75.4,367.23,0.2053209160471639
Withings,ScanWatch 2,57.9,282.23,0.20515182652446584
Samsung,Galaxy Watch FE,61.3,298.96,0.20504415306395504
Withings,ScanWatch 2,59.9,292.14,0.20503868008489082
Apple,Watch SE 3,61.4,300.23,0.20450987576191584
Withings,Steel HR,60.1,294.08,0.20436615886833517
Oura,Ring Gen 4,73.3,358.8,0.20429208472686733
Oura,Ring Gen 4,73.4,359.36,0.2042520035618878
Apple,Watch Ultra 2,58.9,288.37,0.20425148247043728
Withings,Steel HR,61.9,303.38,0.20403454413606698
Fitbit,Versa 4,59.0,289.39,0.20387712084038842
Withings,ScanWatch 2,60.5,296.75,0.20387531592249369
Oura,Ring Gen 4,72.4,355.13,0.20386900571621661
Fitbit,Versa 4,60.2,295.29,0.20386738460496462
Oura,Ring Gen 4,73.7,361.52,0.20386147377738439
Apple,Watch Ultra 2,60.9,299.09,0.20361764017519812
Oura,Ring Gen 4,74.6,366.92,0.20331407391256948
Fitbit,Versa 4,59.6,293.21,0.20326728283482831
Polar,Pacer Pro,61.5,302.6,0.20323859881031062
Oura,Ring Gen 4,72.7,357.72,0.20323157777032316
Huawei,Watch GT 5,61.0,300.23,0.20317756386770142
Withings,Steel HR,59.3,291.96,0.20311001507055762
Oura,Ring Gen 4,72.3,356.03,0.20307277476617139
Polar,Pacer Pro,61.5,303.08,0.20291672165764815
Withings,Steel HR,59.6,293.72,0.20291434018793408
Oura,Ring Gen 4,73.4,361.74,0.20290816608613924
Samsung,Galaxy Watch Ultra,61.5,303.12,0.20288994457640538
Oura,Ring Gen 4,73.0,360.14,0.20269895040817459
Oura,Ring Gen 4,75.8,374.05,0.20264670498596443
Apple,Watch Series 10,61.3,303.05,0.20227685200461967
Garmin,Fenix 8,59.6,295.29,0.20183548376172575
Oura,Ring Gen 4,71.9,356.28,0.20180756708207032
Withings,Steel HR,59.5,295.19,0.20156509366848471
Withings,ScanWatch 2,59.1,293.69,0.20123259218904288
Oura,Ring Gen 4,73.4,365.22,0.20097475494222661
Oura,Ring Gen 4,72.6,361.26,0.20096329513369871
Fitbit,Versa 4,61.4,305.72,0.20083736752584061
Samsung,Galaxy Watch FE,61.2,304.74,0.2008269344359126
Oura,Ring Gen 4,72.9,363.94,0.20030774303456617
Amazfit,T-Rex 3,59.6,298.08,0.19994632313472896
Fitbit,Versa 4,59.6,298.29,0.19980555834925742
Huawei,Watch Ultimate,57.3,286.88,0.19973508087005018
Fitbit,Sense 2,59.5,298.15,0.19956397786349156
Garmin,Enduro 3,61.0,305.84,0.19945069317290087
Polar,Vantage V3,58.8,295.02,0.19930852145617248
Oura,Ring Gen 4,73.3,367.8,0.19929309407286566
Apple,Watch Series 10,60.6,304.29,0.19915212461796311
Fitbit,Sense 2,62.2,312.44,0.19907822301881961
Withings,ScanWatch 2,61.1,307.48,0.1987121113568362
Oura,Ring Gen 4,75.0,377.63,0.19860710218997432
Oura,Ring Gen 4,72.9,367.16,0.19855104041834623
Garmin,Fenix 8,61.9,312.22,0.19825763884440456
Samsung,Galaxy Watch FE,59.8,301.7,0.19821014252568778
Fitbit,Versa 4,60.2,304.21,0.1978896157259788
Fitbit,Versa 4,59.4,300.18,0.19788127123725763
Polar,Pacer Pro,61.9,312.88,0.19783942725645615
Oura,Ring Gen 4,75.0,379.28,0.19774309217464672
Polar,Pacer Pro,62.7,317.12,0.19771695257315844
Garmin,Forerunner 965,62.2,314.67,0.19766739759112723
Polar,Pacer Pro,56.6,286.38,0.19763949996508137
Samsung,Galaxy Watch 7,60.7,307.35,0.19749471286806572
Oura,Ring Gen 4,72.9,370.43,0.19679831547120916
Polar,Pacer Pro,62.8,319.14,0.19677884314094127
Oura,Ring Gen 4,73.6,374.17,0.19670203383488785
Samsung,Galaxy Watch 7,59.5,302.61,0.19662271570668516
Polar,Pacer Pro,61.8,314.66,0.19640246615394391
Fitbit,Sense 2,61.4,312.69,0.19636061274744954
Samsung,Galaxy Watch 7,61.3,312.21,0.19634220556676596
Samsung,Galaxy Watch FE,60.7,309.17,0.19633211501762785
Fitbit,Sense 2,60.4,307.8,0.19623131903833657
Garmin,Forerunner 965,60.1,306.73,0.19593779545528639
Garmin,Venu 3,62.8,320.77,0.19577890700501918
Oura,Ring Gen 4,74.0,378.1,0.1957154192012695
Withings,ScanWatch 2,64.0,327.37,0.19549744936921526
Garmin,Forerunner 965,62.3,319.06,0.19526107942079859
Polar,Vantage V3,59.6,305.3,0.19521781853914183
Oura,Ring Gen 4,73.6,377.3,0.19507023588656239
Apple,Watch SE 3,61.1,313.44,0.19493363961204696
Samsung,Galaxy Watch Ultra,58.1,298.13,0.19488142756515614
Oura,Ring Gen 4,74.5,382.51,0.19476614990457766
Polar,Vantage V3,60.5,310.77,0.19467773594619817
Oura,Ring Gen 4,78.3,402.35,0.19460668572138684
Polar,Vantage V3,61.6,316.57,0.19458571563951102
Fitbit,Versa 4,59.7,306.9,0.19452590420332358
Polar,Pacer Pro,59.9,308.07,0.19443632940565456
Oura,Ring Gen 4,74.2,381.97,0.19425609341047725
Oura,Ring Gen 4,74.8,385.24,0.19416467656525802
Polar,Pacer Pro,61.7,317.92,0.194073980875692
Apple,Watch SE 3,60.5,311.91,0.19396620820108362
Polar,Pacer Pro,58.3,300.69,0.1938873923309721
Oura,Ring Gen 4,74.2,382.78,0.19384502847588694
Polar,Pacer Pro,63.0,325.26,0.1936912008854455
Apple,Watch SE 3,58.4,301.52,0.19368532767312285
Withings,Steel HR,59.2,305.81,0.19358425165952717
Oura,Ring Gen 4,75.1,388.1,0.19350682813707804
Oura,Ring Gen 4,73.0,378.74,0.19274436288746896
Samsung,Galaxy Watch FE,61.4,318.68,0.19266976277143216
Garmin,Instinct 2X,64.7,336.05,0.19253087338193722
Withings,ScanWatch 2,61.7,320.47,0.1925297219708553
Garmin,Venu 3,60.9,317.0,0.19211356466876972
Apple,Watch SE 3,60.6,315.44,0.19211260461577478
Samsung,Galaxy Watch FE,60.6,315.71,0.19194830699059265
Oura,Ring Gen 4,74.2,386.87,0.1917956936438597
Oura,Ring Gen 4,73.7,384.74,0.19155793522898582
Oura,Ring Gen 4,75.6,394.9,0.19144087110660926
Withings,ScanWatch 2,59.1,309.05,0.19123119236369518
Samsung,Galaxy Watch FE,61.8,323.48,0.19104735996043029
Oura,Ring Gen 4,74.4,389.47,0.19102883405653837
Samsung,Galaxy Watch FE,59.4,311.05,0.19096608262337245
Oura,Ring Gen 4,74.3,389.46,0.19077697324500592
Garmin,Fenix 8,63.2,331.77,0.19049341411218618
Samsung,Galaxy Watch Ultra,60.6,318.18,0.19045823118989252
Huawei,Watch Ultimate,59.2,311.11,0.19028639387997814
Oura,Ring Gen 4,77.7,408.51,0.19020342219284719
Withings,Steel HR,62.0,325.97,0.19020155229008803
Oura,Ring Gen 4,76.2,400.86,0.19009130369705135
Garmin,Forerunner 965,63.4,333.61,0.19004226492011631
Samsung,Galaxy Watch 7,61.5,323.73,0.18997312575294226
Polar,Vantage V3,58.9,310.31,0.18981018981018979
Oura,Ring Gen 4,74.0,390.02,0.18973385980206145
Apple,Watch SE 3,62.4,329.04,0.18964259664478481
Samsung,Galaxy Watch FE,60.2,317.56,0.18957047487089054
Oura,Ring Gen 4,76.9,405.89,0.18946019857596888
Oura,Ring Gen 4,75.8,400.2,0.18940529735132433
Fitbit,Versa 4,61.1,322.69,0.18934581176981005
Oura,Ring Gen 4,77.1,407.26,0.18931395177527868
Oura,Ring Gen 4,77.3,408.61,0.18917794473948263
Garmin,Venu 3,61.9,327.22,0.1891693661756616
Withings,ScanWatch 2,62.5,330.52,0.18909596998668765
Fitbit,Versa 4,60.3,318.96,0.18905191873589164
Polar,Vantage V3,58.1,307.5,0.1889430894308943
Withings,Steel HR,61.7,326.78,0.18881204480078342
Huawei,Band 9,60.0,318.24,0.18853695324283559
Fitbit,Versa 4,59.0,313.77,0.18803582241769451
Huawei,Watch 5,60.6,322.67,0.18780797719031828
Apple,Watch Series 10,60.5,322.23,0.18775408869441082
Garmin,Venu 3,62.6,333.44,0.18773992322456814
Oura,Ring Gen 4,76.1,405.76,0.18754929022082018
Polar,Vantage V3,62.9,335.41,0.18753167764825138
Oura,Ring Gen 4,74.0,394.74,0.18746516694533111
Oura,Ring Gen 4,73.2,390.67,0.18737041492820028
Polar,Pacer Pro,59.0,314.98,0.18731348022096639
Fitbit,Sense 2,61.3,327.35,0.18726134107224682
Huawei,Watch GT 5,61.7,329.65,0.18716820870620357
Withings,Steel HR,61.7,329.67,0.18715685382352049
Samsung,Galaxy Watch 7,60.6,324.1,0.18697932736809625
Fitbit,Versa 4,60.9,326.1,0.18675252989880403
Oura,Ring Gen 4,73.2,392.0,0.18673469387755104
Polar,Pacer Pro,61.7,330.56,0.18665295256534367
Polar,Vantage V3,59.4,318.58,0.18645238244710904
Oura,Ring Gen 4,72.9,391.14,0.18637827887712841
Oura,Ring Gen 4,73.1,392.24,0.18636549051601059
Oura,Ring Gen 4,75.2,403.56,0.18634156011497671
Polar,Pacer Pro,59.3,318.38,0.18625541805389786
Garmin,Instinct 2X,64.3,345.3,0.18621488560671878
Polar,Vantage V3,61.4,329.82,0.18616214905099751
Garmin,Venu 3,62.3,334.7,0.18613683896026292
Oura,Ring Gen 4,74.2,399.45,0.18575541369382903
Apple,Watch Ultra 2,61.6,331.65,0.18573797678275292
Polar,Vantage V3,59.3,319.44,0.18563736538943149
Oura,Ring Gen 4,75.1,404.73,0.18555580263385466
Withings,ScanWatch 2,61.3,330.48,0.18548777535705638
Samsung,Galaxy Watch FE,59.6,321.37,0.18545601642966053
Polar,Vantage V3,58.4,314.9,0.1854557002222928
Oura,Ring Gen 4,73.9,398.6,0.18539889613647767
Withings,ScanWatch 2,59.6,321.63,0.18530609706805959
Oura,Ring Gen 4,76.6,413.85,0.1850912166243808
Samsung,Galaxy Watch FE,59.7,323.11,0.18476679768499893
Apple,Watch Ultra 2,57.7,313.22,0.18421556733286507
Samsung,Galaxy Watch FE,59.2,321.37,0.18421134517845475
Withings,ScanWatch 2,60.8,330.35,0.18404722264265172
Fitbit,Sense 2,59.6,324.25,0.18380878951426369
Oura,Ring Gen 4,74.9,407.54,0.18378564067330816
Fitbit,Versa 4,59.8,325.42,0.18376252227890111
Garmin,Forerunner 965,62.9,342.29,0.1837623068158579
Withings,ScanWatch 2,61.4,334.26,0.18368934362472328
Oura,Ring Gen 4,75.7,412.3,0.18360417171962162
Oura,Ring Gen 4,72.7,396.22,0.18348392307304023
Withings,Steel HR,60.7,330.99,0.1833892262606121
Apple,Watch Series 10,60.2,328.35,0.18334094716004262
Samsung,Galaxy Watch FE,60.8,331.68,0.18330921369995176
Oura,Ring Gen 4,75.2,410.78,0.18306636155606409
Polar,Pacer Pro,61.7,337.15,0.18300459736022545
Garmin,Fenix 8,62.0,338.81,0.18299341813996045
Oura,Ring Gen 4,72.1,394.1,0.18294849023090584
Oura,Ring Gen 4,75.9,415.05,0.18286953379110951
Apple,Watch Series 10,62.2,340.17,0.18284975159479083
Oura,Ring Gen 4,75.7,414.69,0.18254599821553449
Oura,Ring Gen 4,77.8,426.55,0.18239362325635916
Polar,Pacer Pro,59.0,323.78,0.18222249675705729
Oura,Ring Gen 4,74.6,409.41,0.18221342908087246
Oura,Ring Gen 4,74.7,409.97,0.18220845427714222
Withings,Steel HR,58.7,322.27,0.18214540602600307
Garmin,Enduro 3,60.0,329.8,0.18192844147968465
Polar,Pacer Pro,61.9,340.44,0.18182352250029374
Polar,Pacer Pro,61.3,337.27,0.18175349126812346
Withings,Steel HR,61.2,337.06,0.18157004687592715
Polar,Pacer Pro,59.7,328.8,0.18156934306569344
Polar,Pacer Pro,62.6,344.8,0.18155452436194897
Oura,Ring Gen 4,76.0,418.76,0.18148820326678766
Oura,Ring Gen 4,77.2,425.58,0.18139950185629025
Samsung,Galaxy Watch 7,60.4,332.99,0.18138682843328627
Polar,Vantage V3,61.8,341.17,0.18114136647419174
Withings,ScanWatch 2,62.1,343.05,0.18102317446436381
Withings,Steel HR,60.4,333.85,0.1809195746592781
Oura,Ring Gen 4,74.7,412.92,0.18090671316477769
Withings,Steel HR,60.9,337.36,0.18051932653545172
Oura,Ring Gen 4,73.9,409.47,0.18047720223703811
Polar,Pacer Pro,60.1,333.26,0.18033967472844026
Huawei,Band 9,61.6,341.75,0.18024871982443308
Huawei,Band 9,60.8,337.78,0.17999881579726451
Withings,Steel HR,59.4,330.3,0.17983651226158037
Withings,ScanWatch 2,58.9,327.59,0.17979791812936904
Polar,Pacer Pro,60.1,334.47,0.17968726642150268
Polar,Vantage V3,63.6,354.08,0.17962042476276549
Oura,Ring Gen 4,75.3,419.29,0.17958930573111687
Polar,Pacer Pro,60.4,336.33,0.17958552612017958
Oura,Ring Gen 4,74.6,415.64,0.17948224424983159
Huawei,Watch Ultimate,58.6,326.56,0.17944634982851543
Polar,Pacer Pro,59.7,332.86,0.17935468365078411
Huawei,Watch GT 5,60.1,335.32,0.1792317785995467
Polar,Vantage V3,62.4,348.58,0.17901199150840552
Apple,Watch Series 10,59.9,334.66,0.17898762923564213
Garmin,Instinct 2X,61.5,343.6,0.17898719441210709
Oura,Ring Gen 4,77.3,432.5,0.17872832369942196
Apple,Watch Series 10,59.1,330.71,0.1787064195216353
Samsung,Galaxy Watch Ultra,63.2,353.75,0.17865724381625442
Polar,Vantage V3,61.1,342.25,0.17852447041636232
Oura,Ring Gen 4,76.6,429.8,0.17822242903676128
Garmin,Venu 3,61.4,344.52,0.17821897132241959
Oura,Ring Gen 4,76.4,430.02,0.17766615506255526
Withings,Steel HR,59.1,332.84,0.17756279293354166
Withings,ScanWatch 2,59.3,334.15,0.17746521023492443
Apple,Watch Series 10,59.0,332.72,0.17732628035585477
Withings,ScanWatch 2,62.0,349.79,0.17724920666685726
Garmin,Fenix 8,62.6,353.31,0.17718151198664062
Apple,Watch Series 10,58.1,328.06,0.17710174967993661
Huawei,Band 9,61.3,346.19,0.17707039486986914
Polar,Pacer Pro,59.7,338.08,0.17658542356838619
Oura,Ring Gen 4,78.2,443.43,0.17635252463748508
Withings,ScanWatch 2,58.9,334.06,0.17631563192240915
Withings,ScanWatch 2,60.1,341.03,0.17623083013224644
Polar,Vantage V3,60.5,343.5,0.17612809315866085
Oura,Ring Gen 4,77.2,439.12,0.17580615777008562
Polar,Pacer Pro,63.8,362.91,0.17580116282273839
Polar,Pacer Pro,62.4,355.18,0.17568556788107437
Oura,Ring Gen 4,76.8,437.48,0.17555088232604918
Polar,Pacer Pro,61.5,351.0,0.1752136752136752
Oura,Ring Gen 4,76.4,437.43,0.17465651647120684
Garmin,Forerunner 965,62.0,355.09,0.17460362161705484
Samsung,Galaxy Watch 7,60.6,347.12,0.17457939617423371
Polar,Vantage V3,61.0,349.53,0.17452006980802795
Oura,Ring Gen 4,74.5,427.12,0.17442404944746207
Garmin,Instinct 2X,62.4,357.79,0.17440397998826127
Samsung,Galaxy Watch FE,60.1,345.12,0.17414232730644413
Withings,Steel HR,60.0,344.84,0.17399373622549588
Oura,Ring Gen 4,75.3,433.07,0.17387489320433186
Oura,Ring Gen 4,75.2,433.23,0.1735798536574106
Polar,Vantage V3,61.0,351.63,0.17347780337286353
Samsung,Galaxy Watch FE,59.8,345.02,0.17332328560663149
Withings,ScanWatch 2,58.2,336.26,0.1730803544875989
Polar,Vantage V3,62.6,362.0,0.17292817679558012
Polar,Vantage V3,59.0,341.43,0.17280262425680226
Withings,ScanWatch 2,63.6,369.36,0.17218973359324236
Samsung,Galaxy Watch FE,61.0,354.58,0.17203451971346381
Apple,Watch Ultra 2,61.6,359.01,0.17158296426283393
Huawei,Watch GT 5,60.4,353.06,0.17107573783492891
Samsung,Galaxy Watch FE,59.7,349.03,0.17104546887087071
Samsung,Galaxy Watch FE,59.0,345.24,0.17089560885181324
Oura,Ring Gen 4,75.8,444.06,0.17069765347025176
Oura,Ring Gen 4,74.7,437.92,0.17057910120569966
Huawei,Watch 5,59.9,351.3,0.170509536009109
Polar,Vantage V3,63.1,370.78,0.17018177895247857
Polar,Pacer Pro,62.1,364.91,0.17017894823381108
Oura,Ring Gen 4,75.9,446.11,0.17013741005581584
Withings,ScanWatch 2,59.8,351.67,0.17004578155657291
Oura,Ring Gen 4,75.5,444.2,0.16996848266546602
Polar,Vantage V3,59.2,348.49,0.16987574966283109
Withings,ScanWatch 2,60.7,357.45,0.16981395999440482
Withings,ScanWatch 2,62.2,366.61,0.16966258421756089
Polar,Vantage V3,60.4,356.22,0.1695581382291842
Withings,ScanWatch 2,61.0,359.99,0.16944915136531569
Withings,Steel HR,63.4,374.29,0.16938737342702181
Withings,Steel HR,60.7,358.59,0.16927410134136481
Withings,ScanWatch 2,60.0,354.59,0.16920950957443809
Withings,ScanWatch 2,60.8,359.37,0.16918496257339233
Apple,Watch SE 3,61.8,365.3,0.16917601970982751
Oura,Ring Gen 4,76.4,451.7,0.16913880894398939
Huawei,Watch 5,60.4,357.25,0.16906927921623513
Polar,Vantage V3,58.5,346.13,0.16901164302429722
Oura,Ring Gen 4,74.9,443.36,0.16893720678455432
Withings,ScanWatch 2,62.1,367.69,0.16889227338246893
Samsung,Galaxy Watch Ultra,60.4,357.63,0.16888963453848949
Polar,Pacer Pro,59.2,350.74,0.16878599532417177
Oura,Ring Gen 4,74.9,444.23,0.16860635256511267
Oura,Ring Gen 4,77.7,460.93,0.16857223439567831
Garmin,Forerunner 965,63.1,374.51,0.16848682278176819
Oura,Ring Gen 4,75.5,448.47,0.16835016835016833
Oura,Ring Gen 4,74.5,442.56,0.16833875632682574
Apple,Watch Series 10,62.1,369.05,0.16826988212979271
Oura,Ring Gen 4,77.1,458.43,0.16818271055559189
Garmin,Enduro 3,63.6,378.19,0.16816943864195247
Samsung,Galaxy Watch 7,58.3,346.76,0.16812781174299227
Oura,Ring Gen 4,75.5,449.83,0.16784118444745794
Polar,Vantage V3,59.1,352.31,0.1677499929039766
Samsung,Galaxy Watch 7,60.0,357.89,0.16764927771102853
Apple,Watch SE 3,62.3,371.75,0.1675857431069267
Withings,Steel HR,60.9,363.46,0.16755626478842239
Withings,Steel HR,61.7,368.51,0.16743100594285096
Polar,Vantage V3,60.2,359.58,0.16741754268869238
Apple,Watch SE 3,58.1,347.13,0.1673724541238153
Apple,Watch SE 3,61.3,366.49,0.16726240825124833
Apple,Watch SE 3,59.6,356.53,0.16716685832889239
Polar,Pacer Pro,60.5,362.03,0.16711322266110545
Oura,Ring Gen 4,76.8,459.59,0.16710546356535172
Polar,Pacer Pro,60.2,360.26,0.16710153777827125
Samsung,Galaxy Watch FE,60.3,361.18,0.16695276593388336
Polar,Vantage V3,62.0,371.44,0.1669179409864312
Samsung,Galaxy Watch FE,61.9,370.9,0.16689134537611217
Samsung,Galaxy Watch FE,61.6,369.69,0.1666260921312451
Oura,Ring Gen 4,76.3,458.01,0.16659024912119821
Withings,ScanWatch 2,60.1,360.84,0.16655581421128479
Huawei,Watch Ultimate,61.0,366.28,0.1665392595828328
Oura,Ring Gen 4,76.6,460.23,0.16643851987049951
Withings,Steel HR,62.2,373.95,0.16633239737932881
Withings,ScanWatch 2,61.5,369.82,0.16629711751662971
Oura,Ring Gen 4,74.5,448.32,0.16617594575303354
Huawei,Watch 5,61.5,370.53,0.16597846328232532
Polar,Vantage V3,62.0,373.63,0.16593956588068409
Polar,Vantage V3,62.1,374.59,0.16578125417122722
Oura,Ring Gen 4,76.3,460.41,0.1657218566060685
Oura,Ring Gen 4,77.4,468.29,0.16528219692925325
Samsung,Galaxy Watch Ultra,61.7,373.64,0.16513221282517934
Huawei,Band 9,60.5,366.45,0.16509755764770093
Oura,Ring Gen 4,77.1,467.16,0.16503981505265861
Polar,Vantage V3,59.9,363.08,0.16497741544563183
Apple,Watch Series 10,59.7,362.36,0.16475328402693454
Huawei,Watch GT 5,57.2,347.19,0.16475128891961174
Oura,Ring Gen 4,76.4,463.77,0.16473683075662507
Samsung,Galaxy Watch Ultra,59.9,363.63,0.16472788273794792
Samsung,Galaxy Watch FE,61.5,373.65,0.16459253311922922
Oura,Ring Gen 4,74.5,452.83,0.16452090188370913
Polar,Vantage V3,59.8,363.51,0.16450716624026848
Polar,Vantage V3,60.1,365.55,0.16440979346190671
Samsung,Galaxy Watch 7,62.4,379.85,0.16427537185731209
Oura,Ring Gen 4,78.0,475.04,0.1641966992253284
Huawei,Watch GT 5,62.0,377.84,0.16409062036840991
Garmin,Venu 3,59.5,362.62,0.16408361370029231
Withings,ScanWatch 2,61.4,374.65,0.16388629387428266
Samsung,Galaxy Watch FE,61.1,372.89,0.16385529244549332
Samsung,Galaxy Watch 7,60.0,366.51,0.16370631087828436
Withings,ScanWatch 2,59.4,363.27,0.16351474110165992
Polar,Vantage V3,61.0,373.55,0.16329808593227144
Polar,Vantage V3,62.5,382.8,0.16327063740856843
Oura,Ring Gen 4,76.9,471.02,0.1632627064668167
Oura,Ring Gen 4,75.8,464.4,0.16322136089577952
Withings,Steel HR,59.3,363.38,0.1631900489845341
Samsung,Galaxy Watch 7,58.7,360.06,0.16302838415819587
Garmin,Forerunner 965,66.5,407.91,0.163026157730872
Oura,Ring Gen 4,76.6,470.12,0.16293712243682462
Withings,ScanWatch 2,63.1,387.31,0.16291859234205158
Oura,Ring Gen 4,75.5,463.61,0.162852397489269
Polar,Vantage V3,61.0,374.93,0.16269703678019898
Oura,Ring Gen 4,74.9,460.51,0.16264576230700747
Apple,Watch Ultra 2,59.0,362.82,0.16261507083402238
Garmin,Forerunner 965,63.8,392.62,0.16249808975599817
Withings,Steel HR,63.0,387.73,0.16248420292471563
Polar,Vantage V3,60.1,370.43,0.16224387873552359
Oura,Ring Gen 4,75.5,465.63,0.16214590984257887
Withings,Steel HR,59.0,363.95,0.16211017996977609
Withings,Steel HR,61.6,380.16,0.16203703703703703
Oura,Ring Gen 4,75.7,468.86,0.16145544512221133
Garmin,Instinct 2X,65.4,405.15,0.16142169566827103
Apple,Watch Series 10,61.8,382.96,0.16137455608940882
Garmin,Venu 3,65.3,404.76,0.16133017096551042
Withings,Steel HR,62.2,385.87,0.1611941845699329
Withings,Steel HR,59.1,366.9,0.16107931316434998
Polar,Vantage V3,59.9,372.12,0.16096957970547135
Polar,Pacer Pro,63.3,393.38,0.16091311200366057
