Brand,Model,Category,Performance_Score,Price_USD,Value_Per_Dollar,Category_Value_Rank
Fitbit,Versa 4,Smartwatch,58.0,181.74,0.31913722900847363,106
Fitbit,Versa 4,Smartwatch,56.9,178.73,0.31835729871873775,107
Fitbit,Sense 2,Smartwatch,58.6,185.29,0.31626099627610776,108
Huawei,Watch Ultimate,Smartwatch,58.3,185.67,0.31399795335810848,109
Amazfit,GTR 4,Smartwatch,60.7,195.55,0.31040654564050113,110
Polar,Pacer Pro,Smartwatch,62.3,200.91,0.31008909461948136,111
Samsung,Galaxy Watch FE,Smartwatch,63.0,204.02,0.30879325556318005,112
Fitbit,Sense 2,Smartwatch,57.7,187.47,0.30778257854590069,113
Amazfit,T-Rex 3,Smartwatch,62.6,203.55,0.30754114468189631,114
Huawei,Watch GT 5,Smartwatch,55.1,179.25,0.30739191073919109,115
Amazfit,GTS 4,Smartwatch,58.6,191.3,0.30632514375326708,116
Huawei,Watch GT 5,Smartwatch,60.6,198.34,0.30553594837148329,117
Samsung,Galaxy Watch 7,Smartwatch,62.5,205.14,0.30466998147606517,118
Amazfit,GTS 4,Smartwatch,58.4,191.88,0.30435688972274338,119
Samsung,Galaxy Watch FE,Smartwatch,62.4,205.04,0.30433086227077644,120
Fitbit,Sense 2,Smartwatch,60.2,198.3,0.30358043368633386,121
Amazfit,T-Rex 3,Smartwatch,59.1,194.69,0.30355950485387029,122
Polar,Pacer Pro,Smartwatch,60.5,200.11,0.3023337164559492,123
Huawei,Band 9,Smartwatch,58.9,195.07,0.30194289229507354,124
Polar,Vantage V3,Smartwatch,61.3,203.18,0.30170292351609407,125
Huawei,Band 9,Smartwatch,61.3,203.79,0.30079984297561213,126
Samsung,Galaxy Watch 7,Smartwatch,60.4,201.51,0.29973698575753066,127
Amazfit,GTS 4,Smartwatch,59.8,199.59,0.29961420912871384,128
Samsung,Galaxy Watch FE,Smartwatch,59.7,200.41,0.29788932687989622,129
Apple,Watch SE 3,Smartwatch,60.0,201.5,0.29776674937965258,130
Amazfit,T-Rex 3,Smartwatch,59.7,200.79,0.29732556402211269,131
Samsung,Galaxy Watch FE,Smartwatch,60.3,203.06,0.29695656456219832,132
Polar,Vantage V3,Smartwatch,62.0,208.8,0.29693486590038315,133
Withings,ScanWatch 2,Smartwatch,61.0,205.68,0.29657720731232984,134
Polar,Pacer Pro,Smartwatch,60.9,205.53,0.29630710845132097,135
Huawei,Watch GT 5,Smartwatch,56.8,191.75,0.29621903520208603,136
Apple,Watch SE 3,Smartwatch,59.7,201.68,0.29601348671162236,137
Polar,Pacer Pro,Smartwatch,61.0,206.08,0.29600155279503104,138
Polar,Vantage V3,Smartwatch,59.2,200.3,0.29555666500249628,139
Polar,Pacer Pro,Smartwatch,60.9,206.12,0.29545895594799143,140
Fitbit,Versa 4,Smartwatch,57.7,195.92,0.29450796243364641,141
Apple,Watch Ultra 2,Smartwatch,59.2,201.22,0.29420534738097603,142
Huawei,Band 9,Smartwatch,58.8,199.9,0.29414707353676839,143
Amazfit,GTS 4,Smartwatch,60.0,204.49,0.29341288082546824,144
Amazfit,T-Rex 3,Smartwatch,59.7,205.24,0.29087897096082638,145
Amazfit,GTR 4,Smartwatch,59.7,206.36,0.28930025198681913,146
Withings,ScanWatch 2,Smartwatch,59.9,207.11,0.28921828979769204,147
Polar,Vantage V3,Smartwatch,58.1,201.89,0.2877804745158255,148
Apple,Watch Series 10,Smartwatch,59.7,207.53,0.28766925263817278,149
Amazfit,GTR 4,Smartwatch,60.0,209.14,0.28688916515252944,150
Apple,Watch Ultra 2,Smartwatch,60.8,212.05,0.28672482904975238,151
Huawei,Watch GT 5,Smartwatch,57.2,199.6,0.28657314629258518,152
Huawei,Watch GT 5,Smartwatch,59.8,208.94,0.28620656647841486,153
Polar,Pacer Pro,Smartwatch,58.6,205.3,0.28543594739405748,154
Samsung,Galaxy Watch Ultra,Smartwatch,59.4,208.94,0.2842921412845793,155
Samsung,Galaxy Watch Ultra,Smartwatch,60.5,212.87,0.2842110208108235,156
Withings,ScanWatch 2,Smartwatch,62.8,221.13,0.28399583955139512,157
Samsung,Galaxy Watch Ultra,Smartwatch,60.1,211.7,0.28389230042512992,158
Withings,ScanWatch 2,Smartwatch,59.5,210.06,0.28325240407502617,159
Samsung,Galaxy Watch FE,Smartwatch,59.5,211.12,0.28183023872679047,160
Polar,Vantage V3,Smartwatch,61.5,218.96,0.28087321885275851,161
Apple,Watch Series 10,Smartwatch,60.7,216.13,0.28084948873363258,162
Polar,Vantage V3,Smartwatch,58.6,209.08,0.28027549263439833,163
Polar,Pacer Pro,Smartwatch,58.0,207.84,0.27906081601231714,164
Withings,Steel HR,Smartwatch,59.1,213.07,0.27737363307833107,165
Polar,Pacer Pro,Smartwatch,61.0,221.32,0.27561901319356591,166
Withings,ScanWatch 2,Smartwatch,59.7,216.61,0.27561054429620052,167
Amazfit,GTS 4,Smartwatch,62.3,226.24,0.27537128712871284,168
Polar,Pacer Pro,Smartwatch,59.4,215.77,0.27529313620985307,169
Fitbit,Sense 2,Smartwatch,60.1,218.61,0.27491880517817119,170
Withings,Steel HR,Smartwatch,58.4,212.48,0.27484939759036148,171
Huawei,Watch GT 5,Smartwatch,60.6,220.66,0.27463065349406329,172
Fitbit,Sense 2,Smartwatch,57.3,209.08,0.27405777692749184,173
Amazfit,GTR 4,Smartwatch,59.0,215.73,0.273490010661475,174
Withings,Steel HR,Smartwatch,59.3,216.93,0.27336007006868573,175
Polar,Pacer Pro,Smartwatch,60.9,222.98,0.27311866535115259,176
Apple,Watch Series 10,Smartwatch,59.8,219.21,0.27279777382418685,177
Apple,Watch SE 3,Smartwatch,60.2,221.11,0.27226267468680748,178
Garmin,Fenix 8,Smartwatch,63.8,234.39,0.27219591279491445,179
Apple,Watch Series 10,Smartwatch,58.4,214.6,0.27213420316868592,180
Polar,Pacer Pro,Smartwatch,59.7,220.49,0.27076057871105264,181
Amazfit,GTR 4,Smartwatch,60.0,222.68,0.26944494341656189,182
Samsung,Galaxy Watch 7,Smartwatch,60.4,224.61,0.26891055607497438,183
Amazfit,GTS 4,Smartwatch,61.4,228.66,0.26852094813259864,184
Samsung,Galaxy Watch FE,Smartwatch,60.1,224.56,0.26763448521553262,185
Withings,Steel HR,Smartwatch,60.6,226.74,0.26726647261180209,186
Withings,Steel HR,Smartwatch,60.7,227.7,0.2665788317962231,187
Samsung,Galaxy Watch Ultra,Smartwatch,61.5,230.92,0.26632600034644033,188
Huawei,Watch Ultimate,Smartwatch,59.3,223.14,0.265752442412835,189
Samsung,Galaxy Watch 7,Smartwatch,58.9,221.67,0.265710290070826,190
Samsung,Galaxy Watch Ultra,Smartwatch,59.9,225.55,0.26557304367102635,191
Apple,Watch Ultra 2,Smartwatch,59.5,224.14,0.26545908806995627,192
Apple,Watch Series 10,Smartwatch,59.8,225.58,0.2650944232644738,193
Polar,Pacer Pro,Smartwatch,58.7,221.54,0.26496343775390452,194
Withings,ScanWatch 2,Smartwatch,60.1,226.96,0.26480437081424041,195
Apple,Watch Series 10,Smartwatch,58.3,220.23,0.26472324388139673,196
Polar,Pacer Pro,Smartwatch,59.7,225.71,0.26449869301315848,197
Withings,Steel HR,Smartwatch,59.6,225.83,0.26391533454368327,198
Apple,Watch Series 10,Smartwatch,61.8,234.69,0.26332608973539562,199
Apple,Watch SE 3,Smartwatch,60.8,231.4,0.26274848746758855,200
Withings,Steel HR,Smartwatch,59.9,228.1,0.2626041209995616,201
Polar,Pacer Pro,Smartwatch,58.8,224.55,0.26185704742818966,202
Samsung,Galaxy Watch FE,Smartwatch,59.4,226.89,0.26180087266957558,203
Fitbit,Versa 4,Smartwatch,60.5,231.28,0.26158768592182635,204
Polar,Pacer Pro,Smartwatch,61.9,237.06,0.2611153294524593,205
Samsung,Galaxy Watch Ultra,Smartwatch,60.7,232.78,0.26076123378297106,206
Polar,Pacer Pro,Smartwatch,59.2,227.27,0.2604831257975096,207
Fitbit,Versa 4,Smartwatch,60.8,234.02,0.2598068541150329,208
Huawei,Band 9,Smartwatch,60.6,233.58,0.25944002054970461,209
Samsung,Galaxy Watch Ultra,Smartwatch,57.1,220.64,0.25879260333575055,210
Amazfit,T-Rex 3,Smartwatch,59.7,231.73,0.25762741121132354,211
Garmin,Enduro 3,Smartwatch,62.6,243.26,0.25733782783852671,212
Apple,Watch SE 3,Smartwatch,61.0,237.4,0.25695029486099408,213
Polar,Vantage V3,Smartwatch,58.6,228.31,0.25666856467084226,214
Amazfit,GTS 4,Smartwatch,58.4,227.6,0.25659050966608082,215
Samsung,Galaxy Watch 7,Smartwatch,60.4,235.59,0.25637760516150937,216
Samsung,Galaxy Watch 7,Smartwatch,62.0,241.88,0.25632545063667933,217
Huawei,Watch Ultimate,Smartwatch,60.2,234.91,0.25626835809458942,218
Samsung,Galaxy Watch FE,Smartwatch,61.0,238.07,0.2562271600789684,219
Apple,Watch SE 3,Smartwatch,58.1,226.84,0.25612766707811674,220
Polar,Pacer Pro,Smartwatch,61.8,241.41,0.25599602336274385,221
Apple,Watch Series 10,Smartwatch,58.9,230.14,0.25593117232988616,222
Withings,ScanWatch 2,Smartwatch,60.1,235.14,0.25559241303053504,223
Samsung,Galaxy Watch FE,Smartwatch,62.0,243.06,0.25508104994651526,224
Apple,Watch Series 10,Smartwatch,60.3,236.43,0.2550437761705367,225
Polar,Vantage V3,Smartwatch,61.8,242.32,0.25503466490590954,226
Amazfit,T-Rex 3,Smartwatch,58.2,228.6,0.25459317585301838,227
Samsung,Galaxy Watch Ultra,Smartwatch,60.5,238.51,0.25365812754182215,228
Apple,Watch Ultra 2,Smartwatch,59.9,236.57,0.253202012089445,229
Huawei,Watch 5,Smartwatch,60.7,240.16,0.25274816788807464,230
Amazfit,GTS 4,Smartwatch,61.7,244.18,0.25268244737488738,231
Samsung,Galaxy Watch 7,Smartwatch,60.6,240.05,0.252447406790252,232
Huawei,Band 9,Smartwatch,58.4,231.36,0.25242047026279391,233
Withings,Steel HR,Smartwatch,58.4,231.52,0.25224602626123011,234
Amazfit,GTR 4,Smartwatch,59.8,237.3,0.25200168563000419,235
Samsung,Galaxy Watch 7,Smartwatch,59.1,234.67,0.25184301359355693,236
Samsung,Galaxy Watch Ultra,Smartwatch,62.0,246.25,0.2517766497461929,237
Polar,Vantage V3,Smartwatch,61.9,246.72,0.25089169909208819,238
Amazfit,T-Rex 3,Smartwatch,58.8,234.74,0.25048990372326829,239
Withings,Steel HR,Smartwatch,58.8,235.26,0.24993624075490947,240
Samsung,Galaxy Watch Ultra,Smartwatch,60.9,243.79,0.24980516017884244,241
Apple,Watch Series 10,Smartwatch,61.0,244.4,0.24959083469721768,242
Polar,Vantage V3,Smartwatch,57.8,231.92,0.24922387030010348,243
Withings,ScanWatch 2,Smartwatch,61.0,245.11,0.24886785524866384,244
Withings,Steel HR,Smartwatch,60.0,241.26,0.24869435463814973,245
Fitbit,Sense 2,Smartwatch,61.1,247.26,0.24710830704521558,246
Fitbit,Versa 4,Smartwatch,59.8,242.43,0.2466691416078868,247
Apple,Watch SE 3,Smartwatch,58.8,238.59,0.24644788130265308,248
Samsung,Galaxy Watch 7,Smartwatch,60.0,243.57,0.2463357556349304,249
Garmin,Fenix 8,Smartwatch,63.0,256.31,0.24579610627755452,250
Apple,Watch Ultra 2,Smartwatch,60.9,247.78,0.24578254903543464,251
Polar,Pacer Pro,Smartwatch,60.0,244.24,0.24566000655093351,252
Samsung,Galaxy Watch FE,Smartwatch,59.3,241.42,0.24563002236765802,253
Polar,Pacer Pro,Smartwatch,59.2,241.83,0.24480006616218003,254
Amazfit,GTR 4,Smartwatch,59.5,243.45,0.24440336824810024,255
Samsung,Galaxy Watch Ultra,Smartwatch,60.0,245.79,0.24411082631514708,256
Samsung,Galaxy Watch Ultra,Smartwatch,60.2,247.09,0.24363592213363552,257
Apple,Watch SE 3,Smartwatch,60.7,251.07,0.2417652447524595,258
Huawei,Watch GT 5,Smartwatch,60.2,249.12,0.24165061014772,259
Apple,Watch Series 10,Smartwatch,62.3,258.22,0.24126713655022844,260
Fitbit,Sense 2,Smartwatch,59.6,247.39,0.24091515420995191,261
Withings,Steel HR,Smartwatch,60.3,250.45,0.24076662008384908,262
Huawei,Band 9,Smartwatch,59.5,247.31,0.24058873478630058,263
Fitbit,Sense 2,Smartwatch,59.4,247.23,0.24026210411357846,264
Polar,Vantage V3,Smartwatch,60.1,250.88,0.23955676020408165,265
Samsung,Galaxy Watch Ultra,Smartwatch,60.8,254.48,0.23891857906318767,266
Amazfit,GTR 4,Smartwatch,59.1,247.89,0.23841219895921581,267
Polar,Vantage V3,Smartwatch,58.0,243.67,0.23802683957811796,268
Polar,Vantage V3,Smartwatch,59.6,250.52,0.23790515727287243,269
Garmin,Enduro 3,Smartwatch,61.8,260.07,0.23762833083400622,270
Samsung,Galaxy Watch 7,Smartwatch,59.7,251.83,0.23706468649485765,271
Polar,Pacer Pro,Smartwatch,59.9,252.75,0.23699307616221563,272
Withings,ScanWatch 2,Smartwatch,62.1,262.32,0.23673376029277221,273
Apple,Watch SE 3,Smartwatch,59.2,250.65,0.23618591661679633,274
Samsung,Galaxy Watch 7,Smartwatch,58.8,249.57,0.23560524101454502,275
Amazfit,GTS 4,Smartwatch,60.3,255.94,0.2356020942408377,276
Samsung,Galaxy Watch 7,Smartwatch,61.8,262.36,0.23555420033541696,277
Samsung,Galaxy Watch FE,Smartwatch,58.0,246.59,0.23520824039904295,278
Samsung,Galaxy Watch Ultra,Smartwatch,60.7,258.56,0.2347617574257426,279
Amazfit,GTR 4,Smartwatch,62.1,264.82,0.2344989049165471,280
Withings,Steel HR,Smartwatch,59.5,254.22,0.23404924868224372,281
Polar,Pacer Pro,Smartwatch,59.8,255.71,0.23385866802236907,282
Apple,Watch Ultra 2,Smartwatch,59.6,256.48,0.23237679351216467,283
Apple,Watch SE 3,Smartwatch,62.0,267.37,0.23188839435987582,284
Samsung,Galaxy Watch Ultra,Smartwatch,58.6,252.73,0.23186800142444508,285
Apple,Watch SE 3,Smartwatch,59.9,258.76,0.23148863812026588,286
Polar,Vantage V3,Smartwatch,59.8,258.72,0.23113790970933826,287
Polar,Vantage V3,Smartwatch,60.9,263.54,0.23108446535630262,288
Amazfit,GTR 4,Smartwatch,59.6,258.54,0.23052525721358397,289
Garmin,Forerunner 965,Smartwatch,62.4,271.04,0.230224321133412,290
Fitbit,Versa 4,Smartwatch,59.3,257.81,0.23001435165431905,291
Withings,Steel HR,Smartwatch,61.5,267.84,0.2296146953405018,292
Apple,Watch Series 10,Smartwatch,60.4,263.12,0.22955305564001216,293
Samsung,Galaxy Watch FE,Smartwatch,61.2,266.88,0.22931654676258995,294
Apple,Watch Ultra 2,Smartwatch,60.1,262.36,0.22907455404787314,295
Garmin,Instinct 2X,Smartwatch,62.8,274.18,0.22904661171493179,296
Samsung,Galaxy Watch FE,Smartwatch,60.3,263.39,0.22893807661642432,297
Apple,Watch SE 3,Smartwatch,61.1,267.23,0.22864199378812258,298
Fitbit,Versa 4,Smartwatch,60.3,264.72,0.22778785131459653,299
Apple,Watch SE 3,Smartwatch,59.5,261.38,0.22763792179967862,300
Polar,Vantage V3,Smartwatch,61.2,269.69,0.22692721272572214,301
Polar,Pacer Pro,Smartwatch,59.0,260.29,0.22667025241077257,302
Garmin,Venu 3,Smartwatch,62.0,273.87,0.22638478110052215,303
Polar,Vantage V3,Smartwatch,59.6,263.35,0.22631479020315168,304
Polar,Pacer Pro,Smartwatch,58.1,256.73,0.22630779418065672,305
Huawei,Watch 5,Smartwatch,58.6,259.36,0.22594077729796422,306
Huawei,Watch Ultimate,Smartwatch,59.6,263.84,0.22589448150394181,307
Samsung,Galaxy Watch FE,Smartwatch,60.3,266.96,0.22587653581060835,308
Withings,Steel HR,Smartwatch,62.4,276.31,0.22583330317397127,309
Amazfit,GTR 4,Smartwatch,60.9,270.38,0.22523855314742214,310
Amazfit,T-Rex 3,Smartwatch,59.0,262.46,0.224796159414768,311
Withings,ScanWatch 2,Smartwatch,57.7,256.82,0.22467097578070244,312
Huawei,Watch GT 5,Smartwatch,60.9,271.42,0.2243755065949451,313
Apple,Watch SE 3,Smartwatch,59.6,265.64,0.22436380063243488,314
Polar,Vantage V3,Smartwatch,57.4,255.97,0.22424502871430246,315
Samsung,Galaxy Watch Ultra,Smartwatch,60.3,269.62,0.2236480973221571,316
Amazfit,GTR 4,Smartwatch,59.8,267.43,0.22360991661369328,317
Huawei,Watch GT 5,Smartwatch,58.5,261.78,0.22347008938803578,318
Huawei,Band 9,Smartwatch,60.4,270.41,0.22336452054287931,319
Samsung,Galaxy Watch Ultra,Smartwatch,61.6,275.89,0.22327739316394216,320
Fitbit,Versa 4,Smartwatch,60.9,273.04,0.22304424260181657,321
Amazfit,GTS 4,Smartwatch,61.8,277.36,0.22281511393135273,322
Samsung,Galaxy Watch Ultra,Smartwatch,61.0,273.82,0.22277408516543715,323
Polar,Pacer Pro,Smartwatch,61.3,275.42,0.22256916709026212,324
Withings,Steel HR,Smartwatch,59.0,265.4,0.22230595327807084,325
Samsung,Galaxy Watch 7,Smartwatch,60.0,269.92,0.22228808535862477,326
Apple,Watch SE 3,Smartwatch,58.6,263.82,0.22212114320369949,327
Withings,ScanWatch 2,Smartwatch,58.8,264.86,0.22200407762591556,328
Samsung,Galaxy Watch Ultra,Smartwatch,58.3,262.64,0.2219768504416692,329
Polar,Vantage V3,Smartwatch,62.5,282.53,0.22121544614731181,330
Polar,Pacer Pro,Smartwatch,59.0,267.14,0.22085797709066407,331
Amazfit,GTR 4,Smartwatch,60.5,273.96,0.22083515841728721,332
Amazfit,GTR 4,Smartwatch,60.2,273.31,0.220262705352896,333
Apple,Watch Series 10,Smartwatch,60.4,274.51,0.22002841426541839,334
Samsung,Galaxy Watch 7,Smartwatch,61.5,280.0,0.21964285714285714,335
Polar,Pacer Pro,Smartwatch,59.5,271.1,0.21947620804131315,336
Amazfit,T-Rex 3,Smartwatch,61.7,281.48,0.21919852209748472,337
Huawei,Watch Ultimate,Smartwatch,59.8,272.99,0.21905564306384848,338
Fitbit,Versa 4,Smartwatch,62.5,285.51,0.21890651816048476,339
Polar,Pacer Pro,Smartwatch,59.3,271.33,0.21855305347731546,340
Garmin,Venu 3,Smartwatch,62.5,286.07,0.21847799489635406,341
Garmin,Forerunner 965,Smartwatch,63.3,290.03,0.2182532841430197,342
Withings,ScanWatch 2,Smartwatch,59.8,274.01,0.21824021021130616,343
Amazfit,T-Rex 3,Smartwatch,62.4,286.15,0.21806744714310677,344
Samsung,Galaxy Watch FE,Smartwatch,59.3,272.25,0.21781450872359961,345
Amazfit,GTS 4,Smartwatch,61.0,280.55,0.21743004811976474,346
Apple,Watch Ultra 2,Smartwatch,60.2,277.21,0.21716388297680461,347
Apple,Watch Ultra 2,Smartwatch,59.3,273.54,0.21678730715800246,348
Samsung,Galaxy Watch FE,Smartwatch,59.7,275.51,0.21668904939929587,349
Fitbit,Versa 4,Smartwatch,61.9,285.95,0.21647141108585419,350
Withings,Steel HR,Smartwatch,59.1,273.75,0.21589041095890413,351
Apple,Watch SE 3,Smartwatch,60.9,282.45,0.21561338289962825,352
Withings,ScanWatch 2,Smartwatch,59.3,275.1,0.21555797891675751,353
Huawei,Watch 5,Smartwatch,61.7,286.46,0.21538783774348952,354
Samsung,Galaxy Watch FE,Smartwatch,61.9,287.61,0.2152220020166197,355
Samsung,Galaxy Watch Ultra,Smartwatch,60.2,280.23,0.21482353780822896,356
Samsung,Galaxy Watch FE,Smartwatch,60.9,283.63,0.21471635581567536,357
Apple,Watch Ultra 2,Smartwatch,60.1,280.86,0.21398561560920032,358
Huawei,Watch GT 5,Smartwatch,59.7,279.83,0.21334381588821788,359
Polar,Vantage V3,Smartwatch,61.5,288.44,0.21321592012203577,360
Amazfit,GTR 4,Smartwatch,57.0,267.5,0.21308411214953271,361
Polar,Vantage V3,Smartwatch,59.7,280.29,0.21299368511184844,362
Polar,Vantage V3,Smartwatch,60.1,283.85,0.21173154835300334,363
Apple,Watch Series 10,Smartwatch,60.0,283.42,0.21169995060334484,364
Withings,ScanWatch 2,Smartwatch,59.2,280.22,0.21126257940189849,365
Amazfit,GTS 4,Smartwatch,61.3,290.72,0.21085580627407813,366
Fitbit,Sense 2,Smartwatch,60.7,287.93,0.21081512867710903,367
Samsung,Galaxy Watch 7,Smartwatch,59.6,282.8,0.21074964639321075,368
Apple,Watch Ultra 2,Smartwatch,62.5,297.73,0.20992174117489,369
Amazfit,T-Rex 3,Smartwatch,61.3,292.66,0.20945807421581356,370
Withings,ScanWatch 2,Smartwatch,60.7,289.81,0.20944756909699458,371
Polar,Vantage V3,Smartwatch,58.6,280.15,0.20917365696948065,372
Samsung,Galaxy Watch Ultra,Smartwatch,60.9,291.19,0.20914179745183556,373
Apple,Watch Series 10,Smartwatch,61.0,291.72,0.20910462086932674,374
Amazfit,GTS 4,Smartwatch,60.3,288.65,0.2089035163693054,375
Amazfit,GTR 4,Smartwatch,60.2,288.34,0.20878129985433866,376
Withings,ScanWatch 2,Smartwatch,58.4,280.63,0.20810319637957453,377
Amazfit,GTR 4,Smartwatch,58.1,279.46,0.20790095183568313,378
Apple,Watch Ultra 2,Smartwatch,61.0,293.46,0.20786478566073743,379
Amazfit,GTS 4,Smartwatch,59.4,286.91,0.20703356453243174,380
Apple,Watch Series 10,Smartwatch,60.7,293.61,0.20673682776472191,381
Samsung,Galaxy Watch 7,Smartwatch,60.6,293.24,0.20665666348383577,382
Apple,Watch SE 3,Smartwatch,59.5,288.19,0.20646101530240465,383
Polar,Vantage V3,Smartwatch,58.9,286.02,0.20592965526886234,384
Polar,Pacer Pro,Smartwatch,58.7,285.27,0.2057699723069373,385
Withings,ScanWatch 2,Smartwatch,57.9,282.23,0.20515182652446584,386
Samsung,Galaxy Watch FE,Smartwatch,61.3,298.96,0.20504415306395504,387
Withings,ScanWatch 2,Smartwatch,59.9,292.14,0.20503868008489082,388
Apple,Watch SE 3,Smartwatch,61.4,300.23,0.20450987576191584,389
Apple,Watch Ultra 2,Smartwatch,58.9,288.37,0.20425148247043728,390
Withings,Steel HR,Smartwatch,61.9,303.38,0.20403454413606698,391
Withings,ScanWatch 2,Smartwatch,60.5,296.75,0.20387531592249369,392
Apple,Watch Ultra 2,Smartwatch,60.9,299.09,0.20361764017519812,393
Huawei,Watch GT 5,Smartwatch,61.0,300.23,0.20317756386770142,394
Withings,Steel HR,Smartwatch,59.3,291.96,0.20311001507055762,395
Withings,Steel HR,Smartwatch,59.6,293.72,0.20291434018793408,396
Samsung,Galaxy Watch Ultra,Smartwatch,61.5,303.12,0.20288994457640538,397
Apple,Watch Series 10,Smartwatch,61.3,303.05,0.20227685200461967,398
Withings,Steel HR,Smartwatch,59.5,295.19,0.20156509366848471,399
Fitbit,Versa 4,Smartwatch,61.4,305.72,0.20083736752584061,400
Samsung,Galaxy Watch FE,Smartwatch,61.2,304.74,0.2008269344359126,401
Amazfit,T-Rex 3,Smartwatch,59.6,298.08,0.19994632313472896,402
Fitbit,Versa 4,Smartwatch,59.6,298.29,0.19980555834925742,403
Huawei,Watch Ultimate,Smartwatch,57.3,286.88,0.19973508087005018,404
Fitbit,Sense 2,Smartwatch,59.5,298.15,0.19956397786349156,405
Polar,Vantage V3,Smartwatch,58.8,295.02,0.19930852145617248,406
Apple,Watch Series 10,Smartwatch,60.6,304.29,0.19915212461796311,407
Samsung,Galaxy Watch FE,Smartwatch,59.8,301.7,0.19821014252568778,408
Fitbit,Versa 4,Smartwatch,59.4,300.18,0.19788127123725763,409
Polar,Pacer Pro,Smartwatch,61.9,312.88,0.19783942725645615,410
Garmin,Forerunner 965,Smartwatch,62.2,314.67,0.19766739759112723,411
Polar,Pacer Pro,Smartwatch,56.6,286.38,0.19763949996508137,412
Samsung,Galaxy Watch 7,Smartwatch,60.7,307.35,0.19749471286806572,413
Polar,Pacer Pro,Smartwatch,62.8,319.14,0.19677884314094127,414
Samsung,Galaxy Watch 7,Smartwatch,59.5,302.61,0.19662271570668516,415
Polar,Pacer Pro,Smartwatch,61.8,314.66,0.19640246615394391,416
Samsung,Galaxy Watch 7,Smartwatch,61.3,312.21,0.19634220556676596,417
Samsung,Galaxy Watch FE,Smartwatch,60.7,309.17,0.19633211501762785,418
Fitbit,Sense 2,Smartwatch,60.4,307.8,0.19623131903833657,419
Garmin,Venu 3,Smartwatch,62.8,320.77,0.19577890700501918,420
Polar,Vantage V3,Smartwatch,59.6,305.3,0.19521781853914183,421
Apple,Watch SE 3,Smartwatch,61.1,313.44,0.19493363961204696,422
Samsung,Galaxy Watch Ultra,Smartwatch,58.1,298.13,0.19488142756515614,423
Polar,Vantage V3,Smartwatch,61.6,316.57,0.19458571563951102,424
Polar,Pacer Pro,Smartwatch,59.9,308.07,0.19443632940565456,425
Polar,Pacer Pro,Smartwatch,61.7,317.92,0.194073980875692,426
Apple,Watch SE 3,Smartwatch,60.5,311.91,0.19396620820108362,427
Polar,Pacer Pro,Smartwatch,58.3,300.69,0.1938873923309721,428
Apple,Watch SE 3,Smartwatch,58.4,301.52,0.19368532767312285,429
Withings,Steel HR,Smartwatch,59.2,305.81,0.19358425165952717,430
Samsung,Galaxy Watch FE,Smartwatch,61.4,318.68,0.19266976277143216,431
Garmin,Instinct 2X,Smartwatch,64.7,336.05,0.19253087338193722,432
Garmin,Venu 3,Smartwatch,60.9,317.0,0.19211356466876972,433
Apple,Watch SE 3,Smartwatch,60.6,315.44,0.19211260461577478,434
Samsung,Galaxy Watch FE,Smartwatch,60.6,315.71,0.19194830699059265,435
Samsung,Galaxy Watch FE,Smartwatch,61.8,323.48,0.19104735996043029,436
Samsung,Galaxy Watch FE,Smartwatch,59.4,311.05,0.19096608262337245,437
Garmin,Fenix 8,Smartwatch,63.2,331.77,0.19049341411218618,438
Samsung,Galaxy Watch Ultra,Smartwatch,60.6,318.18,0.19045823118989252,439
Huawei,Watch Ultimate,Smartwatch,59.2,311.11,0.19028639387997814,440
Samsung,Galaxy Watch 7,Smartwatch,61.5,323.73,0.18997312575294226,441
Polar,Vantage V3,Smartwatch,58.9,310.31,0.18981018981018979,442
Apple,Watch SE 3,Smartwatch,62.4,329.04,0.18964259664478481,443
Samsung,Galaxy Watch FE,Smartwatch,60.2,317.56,0.18957047487089054,444
Fitbit,Versa 4,Smartwatch,60.3,318.96,0.18905191873589164,445
Huawei,Band 9,Smartwatch,60.0,318.24,0.18853695324283559,446
Huawei,Watch 5,Smartwatch,60.6,322.67,0.18780797719031828,447
Apple,Watch Series 10,Smartwatch,60.5,322.23,0.18775408869441082,448
Garmin,Venu 3,Smartwatch,62.6,333.44,0.18773992322456814,449
Polar,Pacer Pro,Smartwatch,59.0,314.98,0.18731348022096639,450
Fitbit,Sense 2,Smartwatch,61.3,327.35,0.18726134107224682,451
Huawei,Watch GT 5,Smartwatch,61.7,329.65,0.18716820870620357,452
Samsung,Galaxy Watch 7,Smartwatch,60.6,324.1,0.18697932736809625,453
Polar,Pacer Pro,Smartwatch,61.7,330.56,0.18665295256534367,454
Polar,Vantage V3,Smartwatch,59.4,318.58,0.18645238244710904,455
Garmin,Instinct 2X,Smartwatch,64.3,345.3,0.18621488560671878,456
Garmin,Venu 3,Smartwatch,62.3,334.7,0.18613683896026292,457
Apple,Watch Ultra 2,Smartwatch,61.6,331.65,0.18573797678275292,458
Polar,Vantage V3,Smartwatch,59.3,319.44,0.18563736538943149,459
Withings,ScanWatch 2,Smartwatch,61.3,330.48,0.18548777535705638,460
Samsung,Galaxy Watch FE,Smartwatch,59.6,321.37,0.18545601642966053,461
Polar,Vantage V3,Smartwatch,58.4,314.9,0.1854557002222928,462
Samsung,Galaxy Watch FE,Smartwatch,59.7,323.11,0.18476679768499893,463
